airline,source_city,destination_city,departure_time,arrival_time,stops,class,duration_min,days_left,price
Vistara,Hyderabad,Mumbai,Early_Morning,Afternoon,one,Business,420,46,52715
Vistara,Hyderabad,Mumbai,Night,Morning,one,Business,910,46,52715
Vistara,Hyderabad,Mumbai,Night,Afternoon,one,Business,1055,46,52715
Vistara,Hyderabad,Mumbai,Evening,Morning,one,Business,1075,46,52715
Vistara,Hyderabad,Mumbai,Afternoon,Evening,one,Business,340,46,53835
Vistara,Hyderabad,Mumbai,Morning,Evening,one,Business,540,46,53835
Vistara,Hyderabad,Mumbai,Early_Morning,Evening,one,Business,725,46,53835
Vistara,Hyderabad,Mumbai,Night,Evening,one,Business,1360,46,53835
Vistara,Hyderabad,Mumbai,Early_Morning,Afternoon,one,Business,335,46,58315
Vistara,Hyderabad,Mumbai,Evening,Night,one,Business,370,46,58315
Vistara,Hyderabad,Mumbai,Morning,Evening,one,Business,455,46,58315
Vistara,Hyderabad,Mumbai,Early_Morning,Afternoon,one,Business,480,46,58315
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,625,46,58315
Vistara,Hyderabad,Mumbai,Early_Morning,Evening,one,Business,640,46,58315
Vistara,Hyderabad,Mumbai,Night,Early_Morning,one,Business,695,46,58315
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,825,46,58315
Vistara,Hyderabad,Mumbai,Evening,Early_Morning,one,Business,860,46,58315
Vistara,Hyderabad,Mumbai,Night,Afternoon,one,Business,970,46,58315
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,1010,46,58315
Vistara,Hyderabad,Mumbai,Night,Evening,one,Business,1275,46,58315
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,400,46,60555
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,470,46,60555
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,600,46,60555
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,670,46,60555
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,785,46,60555
Vistara,Hyderabad,Mumbai,Night,Morning,one,Business,800,46,60555
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,855,46,60555
Vistara,Hyderabad,Mumbai,Night,Morning,one,Business,885,46,60555
Vistara,Hyderabad,Mumbai,Evening,Morning,one,Business,965,46,60555
Vistara,Hyderabad,Mumbai,Evening,Morning,one,Business,1050,46,60555
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,515,46,66155
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,715,46,66155
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,900,46,66155
Vistara,Hyderabad,Mumbai,Night,Afternoon,one,Business,1115,46,66267
Vistara,Hyderabad,Mumbai,Night,Night,zero,Business,85,47,17794
Vistara,Hyderabad,Mumbai,Morning,Morning,zero,Business,90,47,17794
Vistara,Hyderabad,Mumbai,Afternoon,Afternoon,zero,Business,95,47,17794
Air_India,Hyderabad,Mumbai,Morning,Morning,zero,Business,75,47,17738
Air_India,Hyderabad,Mumbai,Night,Evening,one,Business,1190,47,38356
Vistara,Hyderabad,Mumbai,Morning,Evening,one,Business,385,47,45995
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,565,47,45995
Vistara,Hyderabad,Mumbai,Early_Morning,Evening,one,Business,570,47,45995
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,765,47,45995
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,950,47,45995
Vistara,Hyderabad,Mumbai,Night,Evening,one,Business,1205,47,45995
Air_India,Hyderabad,Mumbai,Evening,Night,one,Business,355,47,45883
Air_India,Hyderabad,Mumbai,Early_Morning,Afternoon,one,Business,370,47,45883
Air_India,Hyderabad,Mumbai,Morning,Evening,one,Business,510,47,45883
Air_India,Hyderabad,Mumbai,Morning,Night,one,Business,690,47,45883
Air_India,Hyderabad,Mumbai,Early_Morning,Evening,one,Business,695,47,45883
Air_India,Hyderabad,Mumbai,Morning,Night,one,Business,710,47,45883
Air_India,Hyderabad,Mumbai,Morning,Night,one,Business,745,47,45883
Air_India,Hyderabad,Mumbai,Early_Morning,Night,one,Business,875,47,45883
Air_India,Hyderabad,Mumbai,Early_Morning,Night,one,Business,895,47,45883
Air_India,Hyderabad,Mumbai,Early_Morning,Night,one,Business,930,47,45883
Air_India,Hyderabad,Mumbai,Evening,Morning,one,Business,1075,47,45883
Air_India,Hyderabad,Mumbai,Afternoon,Night,one,Business,445,47,51058
Air_India,Hyderabad,Mumbai,Early_Morning,Evening,one,Business,675,47,51058
Air_India,Hyderabad,Mumbai,Early_Morning,Night,one,Business,870,47,51058
Vistara,Hyderabad,Mumbai,Early_Morning,Afternoon,one,Business,420,47,52715
Vistara,Hyderabad,Mumbai,Night,Morning,one,Business,910,47,52715
Vistara,Hyderabad,Mumbai,Night,Afternoon,one,Business,1055,47,52715
Vistara,Hyderabad,Mumbai,Afternoon,Evening,one,Business,340,47,53835
Vistara,Hyderabad,Mumbai,Morning,Evening,one,Business,540,47,53835
Vistara,Hyderabad,Mumbai,Early_Morning,Evening,one,Business,725,47,53835
Vistara,Hyderabad,Mumbai,Night,Evening,one,Business,1360,47,53835
Vistara,Hyderabad,Mumbai,Early_Morning,Afternoon,one,Business,335,47,58315
Vistara,Hyderabad,Mumbai,Morning,Evening,one,Business,455,47,58315
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,625,47,58315
Vistara,Hyderabad,Mumbai,Early_Morning,Evening,one,Business,640,47,58315
Vistara,Hyderabad,Mumbai,Night,Early_Morning,one,Business,695,47,58315
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,825,47,58315
Vistara,Hyderabad,Mumbai,Night,Afternoon,one,Business,970,47,58315
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,1010,47,58315
Vistara,Hyderabad,Mumbai,Night,Afternoon,one,Business,1115,47,58315
Vistara,Hyderabad,Mumbai,Night,Evening,one,Business,1275,47,58315
Vistara,Hyderabad,Mumbai,Evening,Morning,one,Business,1075,47,59290
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,400,47,60555
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,470,47,60555
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,600,47,60555
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,670,47,60555
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,785,47,60555
Vistara,Hyderabad,Mumbai,Night,Morning,one,Business,800,47,60555
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,855,47,60555
Vistara,Hyderabad,Mumbai,Night,Morning,one,Business,885,47,60555
Vistara,Hyderabad,Mumbai,Evening,Night,one,Business,370,47,64890
Vistara,Hyderabad,Mumbai,Evening,Early_Morning,one,Business,860,47,64890
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,515,47,66155
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,715,47,66155
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,900,47,66155
Vistara,Hyderabad,Mumbai,Early_Morning,Afternoon,one,Business,480,47,66267
Vistara,Hyderabad,Mumbai,Evening,Morning,one,Business,965,47,67130
Vistara,Hyderabad,Mumbai,Evening,Morning,one,Business,1050,47,67130
Vistara,Hyderabad,Mumbai,Night,Night,zero,Business,85,48,17794
Vistara,Hyderabad,Mumbai,Morning,Morning,zero,Business,90,48,17794
Vistara,Hyderabad,Mumbai,Afternoon,Afternoon,zero,Business,95,48,17794
Air_India,Hyderabad,Mumbai,Night,Night,zero,Business,90,48,17738
Air_India,Hyderabad,Mumbai,Early_Morning,Early_Morning,zero,Business,100,48,17738
Air_India,Hyderabad,Mumbai,Night,Morning,one,Business,565,48,38356
Air_India,Hyderabad,Mumbai,Night,Evening,one,Business,1105,48,38356
Vistara,Hyderabad,Mumbai,Morning,Evening,one,Business,385,48,45995
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,565,48,45995
Vistara,Hyderabad,Mumbai,Early_Morning,Evening,one,Business,570,48,45995
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,765,48,45995
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,950,48,45995
Vistara,Hyderabad,Mumbai,Night,Evening,one,Business,1205,48,45995
Air_India,Hyderabad,Mumbai,Evening,Night,one,Business,355,48,45883
Air_India,Hyderabad,Mumbai,Early_Morning,Afternoon,one,Business,370,48,45883
Air_India,Hyderabad,Mumbai,Morning,Evening,one,Business,510,48,45883
Air_India,Hyderabad,Mumbai,Early_Morning,Evening,one,Business,695,48,45883
Air_India,Hyderabad,Mumbai,Morning,Night,one,Business,710,48,45883
Air_India,Hyderabad,Mumbai,Morning,Night,one,Business,745,48,45883
Air_India,Hyderabad,Mumbai,Early_Morning,Night,one,Business,895,48,45883
Air_India,Hyderabad,Mumbai,Early_Morning,Night,one,Business,930,48,45883
Air_India,Hyderabad,Mumbai,Evening,Morning,one,Business,1075,48,45883
Air_India,Hyderabad,Mumbai,Early_Morning,Night,one,Business,870,48,51058
Vistara,Hyderabad,Mumbai,Early_Morning,Afternoon,one,Business,420,48,52715
Vistara,Hyderabad,Mumbai,Night,Morning,one,Business,910,48,52715
Vistara,Hyderabad,Mumbai,Night,Afternoon,one,Business,1055,48,52715
Vistara,Hyderabad,Mumbai,Afternoon,Evening,one,Business,340,48,53835
Vistara,Hyderabad,Mumbai,Morning,Evening,one,Business,540,48,53835
Vistara,Hyderabad,Mumbai,Early_Morning,Evening,one,Business,725,48,53835
Vistara,Hyderabad,Mumbai,Night,Evening,one,Business,1360,48,53835
Vistara,Hyderabad,Mumbai,Early_Morning,Afternoon,one,Business,335,48,58315
Vistara,Hyderabad,Mumbai,Morning,Evening,one,Business,455,48,58315
Vistara,Hyderabad,Mumbai,Early_Morning,Afternoon,one,Business,480,48,58315
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,625,48,58315
Vistara,Hyderabad,Mumbai,Early_Morning,Evening,one,Business,640,48,58315
Vistara,Hyderabad,Mumbai,Night,Early_Morning,one,Business,695,48,58315
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,825,48,58315
Vistara,Hyderabad,Mumbai,Night,Afternoon,one,Business,970,48,58315
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,1010,48,58315
Vistara,Hyderabad,Mumbai,Night,Afternoon,one,Business,1115,48,58315
Vistara,Hyderabad,Mumbai,Night,Evening,one,Business,1275,48,58315
Vistara,Hyderabad,Mumbai,Evening,Morning,one,Business,1075,48,59290
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,400,48,60555
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,600,48,60555
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,785,48,60555
Vistara,Hyderabad,Mumbai,Night,Morning,one,Business,800,48,60555
Vistara,Hyderabad,Mumbai,Night,Morning,one,Business,885,48,60555
Vistara,Hyderabad,Mumbai,Evening,Night,one,Business,370,48,64890
Vistara,Hyderabad,Mumbai,Evening,Early_Morning,one,Business,860,48,64890
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,515,48,66155
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,715,48,66155
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,900,48,66155
Vistara,Hyderabad,Mumbai,Evening,Morning,one,Business,965,48,67130
Vistara,Hyderabad,Mumbai,Evening,Morning,one,Business,1050,48,67130
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,470,48,68507
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,670,48,68507
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,855,48,68507
Vistara,Hyderabad,Mumbai,Night,Night,zero,Business,85,49,17794
Vistara,Hyderabad,Mumbai,Morning,Morning,zero,Business,90,49,17794
Vistara,Hyderabad,Mumbai,Afternoon,Afternoon,zero,Business,95,49,17794
Air_India,Hyderabad,Mumbai,Morning,Morning,zero,Business,75,49,17738
Air_India,Hyderabad,Mumbai,Morning,Night,one,Business,705,49,32420
Air_India,Hyderabad,Mumbai,Morning,Morning,one,Business,1395,49,32420
Air_India,Hyderabad,Mumbai,Morning,Morning,one,Business,1515,49,32420
Air_India,Hyderabad,Mumbai,Night,Morning,one,Business,650,49,38356
Air_India,Hyderabad,Mumbai,Night,Evening,one,Business,1190,49,38356
Vistara,Hyderabad,Mumbai,Morning,Evening,one,Business,385,49,45995
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,565,49,45995
Vistara,Hyderabad,Mumbai,Early_Morning,Evening,one,Business,570,49,45995
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,765,49,45995
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,950,49,45995
Vistara,Hyderabad,Mumbai,Night,Evening,one,Business,1205,49,45995
Air_India,Hyderabad,Mumbai,Evening,Night,one,Business,355,49,45883
Air_India,Hyderabad,Mumbai,Early_Morning,Afternoon,one,Business,370,49,45883
Air_India,Hyderabad,Mumbai,Morning,Evening,one,Business,510,49,45883
Air_India,Hyderabad,Mumbai,Morning,Night,one,Business,690,49,45883
Air_India,Hyderabad,Mumbai,Early_Morning,Evening,one,Business,695,49,45883
Air_India,Hyderabad,Mumbai,Morning,Night,one,Business,710,49,45883
Air_India,Hyderabad,Mumbai,Morning,Night,one,Business,745,49,45883
Air_India,Hyderabad,Mumbai,Early_Morning,Night,one,Business,875,49,45883
Air_India,Hyderabad,Mumbai,Early_Morning,Night,one,Business,895,49,45883
Air_India,Hyderabad,Mumbai,Early_Morning,Night,one,Business,930,49,45883
Air_India,Hyderabad,Mumbai,Evening,Morning,one,Business,1075,49,45883
Air_India,Hyderabad,Mumbai,Early_Morning,Evening,one,Business,675,49,51058
Air_India,Hyderabad,Mumbai,Early_Morning,Night,one,Business,870,49,51058
Vistara,Hyderabad,Mumbai,Early_Morning,Afternoon,one,Business,420,49,52715
Vistara,Hyderabad,Mumbai,Night,Morning,one,Business,910,49,52715
Vistara,Hyderabad,Mumbai,Night,Afternoon,one,Business,1055,49,52715
Vistara,Hyderabad,Mumbai,Evening,Morning,one,Business,1075,49,52715
Vistara,Hyderabad,Mumbai,Afternoon,Evening,one,Business,340,49,53835
Vistara,Hyderabad,Mumbai,Morning,Evening,one,Business,540,49,53835
Vistara,Hyderabad,Mumbai,Early_Morning,Evening,one,Business,725,49,53835
Vistara,Hyderabad,Mumbai,Night,Evening,one,Business,1360,49,53835
Vistara,Hyderabad,Mumbai,Early_Morning,Afternoon,one,Business,335,49,58315
Vistara,Hyderabad,Mumbai,Evening,Night,one,Business,370,49,58315
Vistara,Hyderabad,Mumbai,Morning,Evening,one,Business,455,49,58315
Vistara,Hyderabad,Mumbai,Early_Morning,Afternoon,one,Business,480,49,58315
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,625,49,58315
Vistara,Hyderabad,Mumbai,Early_Morning,Evening,one,Business,640,49,58315
Vistara,Hyderabad,Mumbai,Night,Early_Morning,one,Business,695,49,58315
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,825,49,58315
Vistara,Hyderabad,Mumbai,Evening,Early_Morning,one,Business,860,49,58315
Vistara,Hyderabad,Mumbai,Night,Afternoon,one,Business,970,49,58315
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,1010,49,58315
Vistara,Hyderabad,Mumbai,Night,Afternoon,one,Business,1115,49,58315
Vistara,Hyderabad,Mumbai,Night,Evening,one,Business,1275,49,58315
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,470,49,60555
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,670,49,60555
Vistara,Hyderabad,Mumbai,Night,Morning,one,Business,800,49,60555
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,855,49,60555
Vistara,Hyderabad,Mumbai,Night,Morning,one,Business,885,49,60555
Vistara,Hyderabad,Mumbai,Evening,Morning,one,Business,965,49,60555
Vistara,Hyderabad,Mumbai,Evening,Morning,one,Business,1050,49,60555
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,515,49,66155
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,715,49,66155
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,900,49,66155
Vistara,Hyderabad,Mumbai,Afternoon,Night,one,Business,400,49,68507
Vistara,Hyderabad,Mumbai,Morning,Night,one,Business,600,49,68507
Vistara,Hyderabad,Mumbai,Early_Morning,Night,one,Business,785,49,68507
Air_India,Hyderabad,Bangalore,Afternoon,Afternoon,zero,Business,75,2,15474
Air_India,Hyderabad,Bangalore,Night,Evening,one,Business,1215,2,41520
Air_India,Hyderabad,Bangalore,Early_Morning,Night,one,Business,890,2,56866
Air_India,Hyderabad,Bangalore,Evening,Late_Night,one,Business,495,2,59367
Air_India,Hyderabad,Bangalore,Morning,Night,one,Business,525,2,59367
Air_India,Hyderabad,Bangalore,Morning,Late_Night,one,Business,790,2,59367
Air_India,Hyderabad,Bangalore,Evening,Morning,one,Business,1000,2,59367
Air_India,Hyderabad,Bangalore,Evening,Afternoon,one,Business,1215,2,59367
Air_India,Hyderabad,Bangalore,Morning,Morning,one,Business,1295,2,59367
Air_India,Hyderabad,Bangalore,Evening,Evening,one,Business,1440,2,59367
Air_India,Hyderabad,Bangalore,Morning,Afternoon,one,Business,1510,2,59367
Air_India,Hyderabad,Bangalore,Evening,Night,one,Business,1670,2,59367
Air_India,Hyderabad,Bangalore,Morning,Evening,one,Business,1735,2,59367
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,400,2,64397
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,420,2,64397
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,510,2,64397
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,555,2,64397
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,605,2,64397
Vistara,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,610,2,64397
Vistara,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,720,2,64397
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,740,2,64397
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,815,2,64397
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,950,2,64397
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1285,2,64397
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1345,2,64397
Vistara,Hyderabad,Bangalore,Morning,Morning,one,Business,1470,2,64397
Vistara,Hyderabad,Bangalore,Morning,Morning,one,Business,1530,2,64397
Vistara,Hyderabad,Bangalore,Early_Morning,Morning,one,Business,1680,2,64397
Air_India,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,585,2,64407
Air_India,Hyderabad,Bangalore,Early_Morning,Night,one,Business,815,2,64407
Air_India,Hyderabad,Bangalore,Early_Morning,Late_Night,one,Business,1080,2,64407
Vistara,Hyderabad,Bangalore,Evening,Morning,one,Business,1030,2,72237
Vistara,Hyderabad,Bangalore,Evening,Morning,one,Business,1090,2,72237
Vistara,Hyderabad,Bangalore,Evening,Evening,one,Business,1510,2,89009
Vistara,Hyderabad,Bangalore,Evening,Night,one,Business,1605,2,89009
Vistara,Hyderabad,Bangalore,Evening,Night,one,Business,1740,2,89009
Vistara,Hyderabad,Bangalore,Evening,Evening,one,Business,1400,2,97767
Air_India,Hyderabad,Bangalore,Afternoon,Afternoon,zero,Business,75,3,15474
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,790,3,41974
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1310,3,41974
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,675,3,47686
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1195,3,47686
Air_India,Hyderabad,Bangalore,Morning,Evening,one,Business,505,3,47626
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,480,3,53734
Air_India,Hyderabad,Bangalore,Early_Morning,Late_Night,one,Business,1190,3,56866
Air_India,Hyderabad,Bangalore,Night,Morning,one,Business,725,3,58247
Air_India,Hyderabad,Bangalore,Night,Afternoon,one,Business,940,3,58247
Air_India,Hyderabad,Bangalore,Night,Evening,one,Business,1165,3,58247
Air_India,Hyderabad,Bangalore,Night,Night,one,Business,1395,3,58247
Air_India,Hyderabad,Bangalore,Early_Morning,Morning,one,Business,1585,3,58247
Air_India,Hyderabad,Bangalore,Night,Late_Night,one,Business,1640,3,58247
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1285,3,58942
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1345,3,58942
Vistara,Hyderabad,Bangalore,Morning,Morning,one,Business,1470,3,58942
Vistara,Hyderabad,Bangalore,Morning,Morning,one,Business,1530,3,58942
Air_India,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,585,3,59367
Air_India,Hyderabad,Bangalore,Early_Morning,Night,one,Business,815,3,59367
Air_India,Hyderabad,Bangalore,Early_Morning,Late_Night,one,Business,1060,3,59367
Vistara,Hyderabad,Bangalore,Early_Morning,Morning,one,Business,1680,3,63277
Air_India,Hyderabad,Bangalore,Morning,Night,one,Business,525,3,64407
Air_India,Hyderabad,Bangalore,Morning,Late_Night,one,Business,770,3,64407
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,855,3,71117
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,915,3,71117
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1335,3,71117
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1430,3,71117
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1565,3,71117
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,510,3,76834
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,555,3,76834
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,740,3,76834
Vistara,Hyderabad,Bangalore,Afternoon,Evening,one,Business,1655,3,76834
Vistara,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,720,3,81169
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,950,3,81169
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,400,3,85593
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,420,3,85593
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,605,3,85593
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1225,3,89009
Vistara,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,610,3,89927
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,815,3,89927
Air_India,Hyderabad,Bangalore,Morning,Morning,zero,Business,70,4,12114
Vistara,Hyderabad,Bangalore,Night,Early_Morning,one,Business,615,4,38099
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1300,4,38099
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1515,4,38099
Air_India,Hyderabad,Bangalore,Night,Morning,one,Business,775,4,38043
Air_India,Hyderabad,Bangalore,Night,Evening,one,Business,1215,4,38043
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,480,4,41974
Vistara,Hyderabad,Bangalore,Afternoon,Early_Morning,one,Business,1135,4,41974
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,675,4,43811
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1210,4,43811
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1400,4,43811
Air_India,Hyderabad,Bangalore,Early_Morning,Night,one,Business,890,4,44546
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1195,4,47686
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,790,4,49859
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1310,4,53734
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,420,4,56702
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,510,4,56702
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,555,4,56702
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,605,4,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,720,4,56702
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,740,4,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,815,4,56702
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,915,4,56702
Vistara,Hyderabad,Bangalore,Early_Morning,Night,one,Business,950,4,56702
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1225,4,56702
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1335,4,56702
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1430,4,56702
Air_India,Hyderabad,Bangalore,Afternoon,Night,one,Business,425,4,56590
Air_India,Hyderabad,Bangalore,Evening,Late_Night,one,Business,475,4,56590
Air_India,Hyderabad,Bangalore,Morning,Night,one,Business,525,4,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,585,4,56590
Air_India,Hyderabad,Bangalore,Afternoon,Late_Night,one,Business,670,4,56590
Air_India,Hyderabad,Bangalore,Morning,Late_Night,one,Business,770,4,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Night,one,Business,815,4,56590
Air_India,Hyderabad,Bangalore,Evening,Morning,one,Business,1000,4,56590
Air_India,Hyderabad,Bangalore,Early_Morning,Late_Night,one,Business,1060,4,56590
Air_India,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1195,4,56590
Air_India,Hyderabad,Bangalore,Evening,Afternoon,one,Business,1200,4,56590
Air_India,Hyderabad,Bangalore,Morning,Morning,one,Business,1295,4,56590
Air_India,Hyderabad,Bangalore,Afternoon,Afternoon,one,Business,1395,4,56590
Air_India,Hyderabad,Bangalore,Morning,Afternoon,one,Business,1495,4,56590
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,725,4,64139
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,855,4,64139
Vistara,Hyderabad,Bangalore,Evening,Morning,one,Business,1090,4,71117
Vistara,Hyderabad,Bangalore,Evening,Evening,one,Business,1400,4,71117
Vistara,Hyderabad,Bangalore,Evening,Evening,one,Business,1510,4,71117
Vistara,Hyderabad,Bangalore,Evening,Night,one,Business,1605,4,71117
Vistara,Hyderabad,Bangalore,Morning,Evening,one,Business,400,4,74594
Vistara,Hyderabad,Bangalore,Early_Morning,Evening,one,Business,610,4,74594
Vistara,Hyderabad,Bangalore,Evening,Morning,one,Business,900,4,78554
Vistara,Hyderabad,Bangalore,Evening,Morning,one,Business,1030,4,78554
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,480,6,38099
Vistara,Hyderabad,Bangalore,Afternoon,Night,one,Business,595,6,38099
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,745,6,38099
Vistara,Hyderabad,Bangalore,Morning,Night,one,Business,860,6,38099
Vistara,Hyderabad,Bangalore,Afternoon,Early_Morning,one,Business,1135,6,38099
Vistara,Hyderabad,Bangalore,Afternoon,Morning,one,Business,1195,6,38099
Vistara,Hyderabad,Bangalore,Morning,Early_Morning,one,Business,1400,6,38099
Vistara,Hyderabad,Bangalore,Morning,Morning,one,Business,1460,6,38099
Air_India,Hyderabad,Bangalore,Night,Morning,one,Business,775,6,38043
Vistara,Hyderabad,Bangalore,Night,Early_Morning,one,Business,615,6,41974
Vistara,Hyderabad,Bangalore,Night,Morning,one,Business,675,6,41974
Vistara,Hyderabad,Bangalore,Night,Evening,one,Business,1210,6,41974
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1400,6,41974
Vistara,Hyderabad,Bangalore,Night,Night,one,Business,1515,6,41974
Vistara,Hyderabad,Bangalore,Afternoon,Evening,one,Business,290,6,43811
