airline_idx,source_city_idx,destination_city_idx,departure_time_idx,arrival_time_idx,stops_idx,class_idx,duration_min,days_left,price
6,5,3,6,1,1,1,0.7340162,0.5895775,66063
1,6,3,6,4,1,2,-0.86499137,0.29461357,2336
2,6,1,6,4,1,2,2.321437,-0.59027815,6116
2,5,1,1,3,1,2,-0.8418174,-0.29531422,17650
6,2,4,5,6,1,1,-0.0075525404,1.1057643,51457
2,5,4,6,6,1,2,1.2206707,0.8845414,5589
4,1,3,5,3,1,2,-0.9808615,1.1057643,3236
3,6,4,6,1,1,2,0.37481883,-0.4427962,3916
6,3,5,3,3,1,1,1.6493901,0.2208726,61049
6,5,2,6,3,1,2,1.0700395,1.2532463,6009
4,2,5,5,3,1,2,-0.5753161,-0.074091315,5042
4,2,6,6,2,1,2,-0.44785896,0.8845414,2840
2,6,2,2,5,1,2,1.9043044,0.7370594,4417
4,1,6,1,3,1,2,-1.0156225,0.2208726,5127
2,5,4,6,5,1,2,0.2473617,-0.8115011,8617
2,5,2,5,3,2,2,-0.43627194,-0.22157328,8307
6,4,3,6,3,1,1,1.3828889,0.36835456,47395
6,3,5,2,3,2,1,0.027208494,-0.5165372,78913
6,6,2,1,6,1,1,-0.5753161,-0.3690552,61933
6,5,1,6,5,1,2,0.27053574,1.1795052,6195
2,4,2,6,5,1,1,-0.01913955,-0.8852421,51595
2,6,4,5,6,1,2,0.18942665,-0.59027815,4593
2,2,3,2,5,3,2,-1.3284718,1.2532463,2271
6,6,2,2,6,1,1,0.560211,-0.66401917,57453
2,6,3,2,2,1,1,1.7304991,-0.29531422,35520
5,5,6,5,6,1,2,0.20101365,1.6219511,6033
2,1,2,2,2,2,2,1.8116083,0.1471316,5148
1,3,6,3,2,1,2,0.0040344708,-0.59027815,2409
6,4,1,6,3,1,2,1.3133668,-1.106465,7927
2,2,5,2,6,1,1,0.54862404,1.6219511,55377
4,6,2,2,5,1,2,-1.0851446,1.2532463,1890
6,6,3,2,6,1,2,0.6876681,0.66331846,4810
2,2,3,2,6,1,1,0.37481883,-0.4427962,45185
2,3,6,2,6,1,2,0.1430786,-0.66401917,8102
6,4,5,1,6,1,2,-0.4015109,0.7370594,5960
3,5,3,1,4,1,2,-0.12342265,-1.032724,6995
6,2,3,2,3,1,1,-0.34357587,-0.29531422,60865
3,6,1,1,6,1,2,-0.7375343,-0.22157328,5102
2,6,4,2,6,1,2,0.52545,1.1795052,4447
6,2,6,2,6,1,2,0.13149159,0.7370594,5037
1,1,5,4,2,1,2,-0.7607083,0.44209555,3393
3,1,4,2,1,1,2,-0.6795992,0.36835456,6075
4,1,4,5,1,1,2,-1.1662537,-1.4751699,7021
6,5,6,5,6,1,1,-0.33198884,-0.3690552,72783
6,3,2,1,5,2,2,1.0121044,0.7370594,7490
6,1,5,6,5,1,2,-0.11183564,-0.074091315,8112
4,3,6,1,3,1,2,-0.86499137,1.4007282,2410
6,6,2,6,5,1,1,-0.14659669,-0.95898306,49613
5,4,5,3,4,1,2,-0.54055506,-1.106465,5292
6,3,6,3,1,1,1,1.0932136,0.95828235,47441
4,1,4,1,6,1,2,-0.8534044,0.7370594,3034
6,1,6,3,2,1,2,0.11990458,1.1795052,6568
4,1,4,2,2,3,2,-1.537038,-1.032724,4338
1,3,5,2,5,1,2,-0.91133946,0.36835456,2480
3,1,3,1,6,1,2,-0.517381,0.5895775,3466
6,6,4,6,3,1,2,1.4987589,1.2532463,4099
1,6,3,6,5,1,2,0.07355654,0.66331846,2336
2,3,2,5,2,1,2,1.3944758,0.36835456,3306
1,5,1,3,3,3,2,-1.3052977,-0.4427962,3862
2,6,3,5,6,1,2,0.16625263,0.44209555,5219
4,6,2,1,3,1,2,-0.8534044,1.1795052,1890
6,6,1,1,6,1,1,-0.64483815,0.95828235,66928
2,1,6,1,3,1,1,-0.7722953,1.3269873,54684
6,5,1,6,3,1,1,1.4524109,-1.327688,52287
5,6,1,1,5,1,2,0.7340162,-0.5165372,3670
6,6,4,2,1,1,2,-0.9924485,-1.4751699,10058
2,3,6,5,5,3,1,-1.3864068,-0.8852421,22152
2,4,3,6,5,1,1,-0.18135771,0.7370594,39499
6,3,1,1,6,1,1,-0.6795992,-0.074091315,54777
4,2,6,2,2,3,2,-1.4443419,-1.253947,5882
2,2,5,5,1,1,1,1.9970005,1.0320233,55377
6,2,6,5,6,1,2,-0.1581837,-0.59027815,8233
6,3,2,5,3,1,2,-0.2508798,-1.4751699,11520
6,3,6,5,5,1,1,1.5798681,-1.327688,41281
2,1,6,3,5,1,1,0.72242916,-0.14783229,54684
6,6,3,3,5,1,2,0.20101365,0.5895775,5547
1,5,1,2,6,1,2,0.2589487,0.2208726,3862
2,1,4,6,5,1,2,0.17783964,0.8108004,6620
6,5,1,5,6,1,1,-0.23929277,-1.6226518,52287
2,6,1,2,4,1,1,0.6760811,-0.7377601,54608
6,2,4,5,3,1,1,-0.2972278,1.4744692,69265
6,1,3,2,1,1,1,-0.86499137,0.07339064,54841
4,3,5,3,4,1,2,-0.72594726,0.07339064,5955
6,1,4,3,1,1,1,0.9078213,-1.253947,64025
5,3,4,3,6,3,2,-1.3979938,0.44209555,2100
6,1,6,2,6,1,1,0.38640586,-0.29531422,74844
6,6,2,1,6,1,2,-0.72594726,-0.95898306,11129
6,1,3,3,4,1,2,-0.89975244,-0.59027815,4111
1,6,3,2,3,1,2,0.3284708,-1.6226518,11550
3,3,6,1,3,3,2,-1.3979938,1.4744692,2410
5,5,3,2,3,1,2,0.015621481,-1.253947,12877
6,2,5,6,3,1,2,1.1279745,-1.032724,11783
3,3,1,3,4,1,2,-0.8418174,1.6219511,4020
6,3,6,3,6,3,2,-1.3979938,-0.29531422,2700
4,3,4,1,3,1,2,-1.1546667,0.66331846,6974
4,3,1,3,6,1,2,-0.9924485,-1.032724,9735
6,2,6,2,3,1,2,-0.20453173,0.8845414,5582
1,1,6,2,2,3,2,-1.467516,-0.7377601,2201
6,1,5,3,5,1,2,0.09673056,-1.032724,11205
4,5,4,3,6,1,2,-0.8418174,-1.180206,14049
2,5,6,2,6,1,1,0.3284708,-0.66401917,50271
6,3,5,3,5,1,2,0.22418769,-0.59027815,6840
6,2,1,5,3,1,2,-0.5753161,-1.4014289,13746
6,5,4,3,5,1,1,0.37481883,-0.00035033678,52175
2,5,3,1,3,3,1,-1.3516458,-0.59027815,28510
4,3,4,5,5,3,2,-1.3864068,0.36835456,3013
6,1,4,6,2,1,2,-0.2856408,-0.00035033678,5322
6,6,1,1,6,1,2,-0.5869031,-0.66401917,6450
3,3,1,3,4,1,2,-0.71436024,0.51583654,4205
4,3,6,1,3,3,2,-1.3864068,0.51583654,3001
5,3,2,2,6,1,2,0.38640586,-1.6963929,7425
2,5,3,3,3,1,2,1.9970005,-0.8115011,12222
5,6,5,6,5,1,2,-0.12342265,-0.59027815,5289
6,4,1,3,5,1,1,0.6876681,-1.6226518,78554
4,1,3,3,4,1,2,-0.8534044,1.4744692,4071
6,2,4,6,3,1,1,1.0700395,-0.074091315,63889
2,3,5,5,3,1,2,-0.505794,0.66331846,4748
6,4,2,2,6,1,1,0.51386297,0.2208726,51707
6,4,1,2,6,1,2,0.18942665,-1.6226518,13372
2,6,2,2,6,1,2,0.46751493,0.36835456,4417
2,4,6,1,4,1,2,-0.18135771,-1.106465,9126
6,5,3,3,5,1,1,0.3168838,1.0320233,53743
2,4,3,3,6,1,2,-1.0387965,-0.22157328,6250
6,2,3,5,3,1,1,-0.54055506,0.29461357,57920
2,6,1,2,3,1,1,-0.41309792,-1.180206,54608
2,3,2,5,2,1,2,1.3944758,0.8845414,3306
4,2,3,5,1,1,2,-1.0156225,0.07339064,5452
2,4,3,2,5,1,2,1.9738264,1.4744692,3729
6,2,5,5,3,1,2,-0.71436024,-1.032724,12408
2,5,4,5,3,1,2,-0.45944595,-0.22157328,6759
3,5,1,6,1,1,2,0.38640586,-0.8852421,6488
6,6,1,3,5,1,1,0.39799288,-0.14783229,69168
2,4,6,2,3,1,2,-0.100248635,-1.4014289,7774
4,3,1,2,5,3,2,-1.3284718,1.1795052,4500
6,1,4,5,1,2,2,1.7884343,-1.7701339,18466
2,3,5,5,1,1,1,2.1360445,-0.95898306,42212
6,3,6,2,1,1,1,-0.72594726,0.36835456,41281
6,4,3,6,1,1,2,0.6529071,-0.8852421,10018
6,4,3,5,1,1,2,-0.86499137,0.44209555,5892
4,2,4,3,4,1,2,-0.71436024,-0.074091315,4202
1,1,6,6,2,1,2,-0.18135771,1.4744692,2203
6,3,4,2,6,1,2,0.16625263,0.29461357,6172
6,6,5,2,3,1,1,0.18942665,-1.4751699,51405
2,2,5,2,6,1,2,0.7340162,0.7370594,7157
6,1,6,5,3,1,1,-0.5984901,-1.327688,67004
6,2,6,5,3,1,1,-0.7375343,-0.29531422,61873
6,2,1,2,3,1,2,-0.042313572,-1.6963929,22578
2,3,2,5,2,1,2,1.4060628,-0.074091315,3988
2,3,5,3,6,1,1,-0.91133946,-1.4014289,53209
4,1,3,3,6,1,2,-0.9461005,1.3269873,3782
2,6,3,5,1,3,1,-1.3864068,1.1057643,22140
1,6,1,1,4,1,2,-0.37833688,-0.14783229,2074
6,5,1,3,3,1,1,1.8695433,0.95828235,52287
1,4,1,2,3,1,2,-0.35516286,-1.6226518,5974
6,1,5,5,3,1,2,-0.36674988,-1.032724,14859
1,3,4,2,3,1,2,-0.34357587,-0.14783229,2050
4,5,3,1,6,1,2,-0.6680122,-1.7701339,21557
2,4,6,2,6,1,1,0.3516448,-0.074091315,45883
6,5,3,6,5,1,2,0.30529678,1.2532463,6461
3,1,4,6,1,1,2,0.629733,0.36835456,6075
2,6,3,2,5,1,1,-1.1894276,-0.59027815,22140
2,3,4,3,6,3,1,-1.3864068,0.5895775,23944
2,2,1,5,1,1,2,-0.8070563,0.8845414,3048
3,4,5,6,2,1,2,-0.35516286,-0.3690552,5292
6,6,5,5,3,1,1,-0.4015109,-1.6226518,82989
4,1,6,2,1,1,2,-0.6680122,0.1471316,5178
6,6,3,6,6,3,2,-1.4095808,-0.59027815,2339
4,3,2,1,1,3,2,-1.2937107,-0.8852421,8265
6,3,1,5,3,1,1,-0.64483815,-0.59027815,49177
6,1,6,5,6,1,1,-0.505794,-1.6963929,78316
2,6,1,2,4,1,1,0.6760811,-0.00035033678,54608
6,5,4,6,5,1,2,0.1430786,-0.5165372,5632
6,5,6,6,3,1,2,1.0932136,-0.7377601,6067
1,6,4,1,3,1,2,-1.0503836,0.51583654,2105
2,6,4,5,3,1,1,-0.4015109,0.7370594,45693
2,6,4,5,6,1,2,0.18942665,-1.106465,7584
6,5,1,6,3,1,1,1.2438447,-1.253947,52287
2,2,6,3,5,1,1,0.8382993,-1.7701339,61423
2,2,6,6,1,1,1,0.594972,-0.95898306,49553
3,3,4,2,1,1,2,-0.9576875,0.95828235,6109
6,3,1,3,6,2,2,2.0896966,-1.6963929,15336
6,5,4,1,6,1,1,-0.64483815,1.6219511,62255
4,6,3,1,3,1,2,-1.1662537,-1.8438748,13556
6,3,5,5,3,1,2,-0.36674988,-0.29531422,7504
2,5,2,5,6,2,1,0.20101365,-0.074091315,69125
6,3,6,1,6,1,2,-0.64483815,-1.7701339,14933
6,5,6,1,6,1,2,-0.7722953,-1.6226518,17619
6,3,5,1,5,2,2,0.93099535,0.95828235,9664
2,5,6,2,6,2,2,0.22418769,-0.8115011,11323
2,3,6,3,6,1,2,-1.1778407,1.6219511,2476
2,4,5,3,1,1,2,1.3944758,1.6956921,5209
6,1,3,3,4,1,2,-0.89975244,0.29461357,4111
6,2,4,6,2,1,1,-0.12342265,1.6956921,41064
2,4,5,3,6,1,2,-0.8534044,-1.327688,11698
6,1,6,3,5,1,1,0.51386297,0.7370594,69244
3,5,6,1,6,1,2,-0.7491213,-0.29531422,5888
4,6,5,5,1,1,2,-0.72594726,0.44209555,2835
6,2,3,1,6,1,1,-0.43627194,-0.7377601,76612
6,6,2,5,6,2,2,-0.37833688,-0.7377601,12494
2,2,1,5,6,1,2,-0.2856408,-1.4751699,16593
6,2,5,2,5,1,2,2.0085874,-1.4751699,13122
2,6,2,2,3,1,1,-0.1697707,0.95828235,49613
4,4,6,1,3,3,2,-1.479103,-1.253947,5661
2,3,4,6,3,1,2,1.3249538,-1.253947,11310
6,3,6,1,5,1,1,1.2670188,-1.253947,36577
4,1,5,2,3,2,2,-0.21611875,0.5895775,3393
2,6,1,2,4,1,1,0.6760811,-1.032724,54608
1,5,1,5,3,1,2,-0.41309792,-0.8852421,4555
6,2,5,2,5,1,1,1.8695433,-0.95898306,67137
6,4,6,2,3,1,2,-0.19294472,0.44209555,4660
6,4,1,1,6,1,2,-0.32040182,-0.00035033678,6461
6,2,3,2,3,1,2,0.07355654,-0.5165372,5606
6,2,4,1,6,1,1,-0.52896804,0.07339064,41064
6,6,5,6,3,1,2,1.3133668,-1.4751699,12557
1,1,3,3,4,1,2,-0.6332512,0.1471316,2723
6,5,1,6,6,1,2,1.6841512,0.5895775,6195
6,1,5,2,3,2,2,-0.030726561,-0.59027815,8913
6,2,4,6,3,1,1,1.0700395,0.8845414,51457
6,5,1,3,5,1,1,0.4211669,1.5482101,52287
6,4,6,5,6,1,2,0.038795505,-1.4014289,11319
4,5,4,1,3,1,2,-1.0735576,0.2208726,8720
2,5,6,6,3,1,2,1.1279745,-1.6963929,16149
6,4,6,1,3,1,1,-0.91133946,-0.95898306,53835
6,5,1,3,2,1,2,0.28212273,1.6956921,6295
1,5,3,1,6,2,2,-0.43627194,1.3269873,3014
4,5,4,5,3,1,2,-0.48262,1.1057643,2436
6,1,2,2,3,1,1,-0.4015109,-1.7701339,71865
6,3,4,5,6,1,2,-0.41309792,-0.4427962,5772
2,1,4,2,1,1,2,2.42572,0.8108004,7295
6,6,2,6,5,1,2,-0.14659669,1.6956921,3998
6,4,5,6,3,1,1,1.2901927,-1.4751699,51819
6,2,3,1,6,1,1,-0.23929277,0.66331846,57920
6,5,6,5,5,1,1,1.8116083,0.2208726,59254
6,1,2,5,6,1,2,-0.48262,0.8845414,6510
2,4,6,6,5,1,1,0.30529678,-0.29531422,45883
1,5,1,2,5,1,2,-0.8881654,-1.106465,4555
4,4,3,1,6,1,2,-0.48262,-0.3690552,5577
5,6,5,6,6,1,2,1.8116083,-1.253947,7728
2,1,6,5,6,1,2,0.16625263,1.6219511,4027
4,3,2,1,6,1,2,-0.8070563,1.0320233,4667
2,2,6,2,3,1,1,0.22418769,-0.3690552,49553
6,6,5,6,5,1,2,-0.33198884,0.5895775,5949
6,6,5,3,3,1,1,2.1244576,1.6219511,73581
2,3,5,5,6,1,1,0.34005782,1.1795052,53209
6,6,5,6,5,1,1,-0.19294472,-1.106465,57677
4,4,2,2,5,1,2,-1.2473627,0.29461357,4453
6,6,1,3,3,3,2,-1.4559289,-1.4014289,5103
2,3,4,5,5,3,1,-1.3748199,0.5895775,23944
2,4,5,2,5,3,2,-1.4095808,0.51583654,2080
2,5,3,2,5,3,2,-1.3864068,-0.8115011,7329
6,4,6,2,6,1,1,0.30529678,-1.4751699,77131
2,1,6,2,6,1,1,0.72242916,-1.180206,29170
6,1,2,5,6,1,2,0.10831757,1.5482101,6825
4,1,4,5,3,1,2,-0.52896804,0.95828235,1694
6,5,4,2,3,1,1,-0.33198884,-0.00035033678,52175
6,4,2,1,6,1,2,-0.7491213,0.36835456,4674
4,5,6,2,5,3,2,-1.3052977,-1.4751699,7959
4,2,3,1,3,3,2,-1.3168848,-0.29531422,2750
6,3,4,3,3,3,2,-1.3864068,-0.7377601,2465
2,1,4,5,3,1,2,2.6342862,0.66331846,9943
2,2,6,5,3,1,1,-0.2972278,-0.7377601,49553
6,3,1,5,3,1,2,-0.34357587,-1.180206,10680
6,4,5,5,3,1,2,-0.505794,-1.4014289,16423
4,3,6,5,3,1,2,-0.6332512,1.3269873,2410
2,6,5,3,3,1,1,1.8000213,-1.032724,49725
4,5,3,1,6,1,2,-0.91133946,-1.327688,7466
3,4,6,5,6,1,2,0.09673056,1.0320233,4230
4,4,5,1,6,1,2,-0.9924485,0.07339064,5293
6,1,2,3,5,1,2,0.09673056,-0.5165372,4672
2,4,6,5,6,1,1,-0.19294472,0.1471316,45883
2,6,1,2,6,1,2,0.72242916,-0.8852421,10143
6,3,5,5,3,1,2,-0.6795992,-0.8115011,8134
4,2,5,5,3,1,2,-0.7607083,1.4007282,4939
6,1,4,3,1,1,1,0.7803642,-1.032724,37985
6,5,3,3,4,1,1,-0.6795992,-0.8115011,53743
5,3,2,6,2,1,2,-0.3899239,-0.3690552,4149
6,6,4,1,6,2,2,-0.21611875,-1.7701339,14604
6,4,1,5,5,1,1,1.6841512,0.66331846,38099
6,6,4,1,6,1,2,-0.7027732,0.44209555,3971
2,5,3,3,3,1,1,1.9970005,-0.074091315,48079
6,6,3,5,6,1,2,0.15466562,1.0320233,6122
6,1,3,3,5,1,1,0.39799288,1.1795052,57081
6,1,2,3,3,1,1,1.4292369,-0.66401917,60396
2,2,1,1,1,1,2,1.6378031,1.2532463,5085
2,6,4,6,3,1,2,1.0932136,-0.95898306,10747
4,5,2,6,4,3,2,-1.3748199,0.7370594,2966
4,2,6,5,1,1,2,-0.69118625,1.1795052,2792
6,6,2,1,5,1,1,0.9773434,-0.3690552,61933
4,5,4,1,6,1,2,-0.6564252,1.4744692,3754
6,5,6,3,3,1,1,1.487172,-0.8852421,62591
2,1,6,5,3,1,2,-0.64483815,-1.106465,9277
6,6,1,3,5,1,2,0.39799288,-1.7701339,11129
6,6,3,2,1,1,1,-0.81864333,1.1057643,41269
2,6,3,5,3,1,2,-0.7607083,1.5482101,4768
6,4,3,3,1,1,2,0.82671225,-0.95898306,11488
2,6,2,6,3,1,1,1.2901927,-0.22157328,49613
1,1,2,1,1,3,2,-1.560212,-0.8115011,3919
4,5,2,3,2,1,2,-0.11183564,1.3269873,4170
6,1,4,6,1,1,2,0.3284708,1.6219511,5322
2,2,1,3,5,1,1,0.51386297,1.1795052,60260
1,3,1,5,6,1,2,-0.088661626,-0.5165372,3569
6,1,2,5,6,1,2,-0.088661626,1.6956921,9090
2,3,2,2,3,1,1,-0.2740538,1.4744692,47657
6,6,4,3,1,1,2,0.64132005,-0.59027815,3971
6,4,5,5,5,1,2,1.8000213,1.1795052,7767
2,2,1,5,3,1,2,2.9239614,-0.4427962,13174
2,5,3,3,5,1,1,0.2473617,1.2532463,43910
6,2,5,5,6,1,1,-0.030726561,-0.59027815,73297
6,2,1,1,6,1,2,-0.52896804,-0.7377601,4755
6,1,3,2,5,3,1,-1.3284718,1.1057643,32923
3,6,5,5,3,1,2,-0.9576875,-0.22157328,7639
4,6,4,2,5,1,2,-1.2241887,-0.8115011,14501
3,3,1,6,2,1,2,-0.21611875,-1.4751699,7424
6,3,1,5,6,1,1,-0.11183564,-1.327688,69561
2,6,3,6,5,1,1,0.015621481,0.66331846,59021
6,6,4,3,3,1,1,1.4292369,-1.253947,60365
6,1,3,5,3,1,1,-0.2740538,1.1057643,50361
4,1,5,6,2,1,2,-0.33198884,0.8108004,3489
2,3,6,2,6,1,2,0.37481883,-1.180206,12150
6,3,4,3,3,3,1,-1.3864068,-0.95898306,24056
6,2,4,2,5,1,2,1.9622394,1.6219511,4086
2,3,2,2,5,1,2,2.0433486,-1.106465,11520
3,3,1,5,6,1,2,-0.54055506,1.6956921,4324
2,6,1,3,5,1,2,0.2357747,-0.8852421,9779
3,3,5,3,5,1,2,0.52545,-1.5489109,11128
6,3,1,5,3,1,1,-0.2508798,0.1471316,57017
6,6,3,3,5,1,1,0.51386297,1.2532463,51372
2,2,5,3,5,1,1,0.52545,1.2532463,55377
4,3,4,3,3,3,2,-1.3864068,-0.3690552,2516
2,1,3,5,1,3,1,-1.3400588,-1.327688,32923
6,3,6,5,5,3,2,-1.3748199,0.2208726,3100
6,6,5,2,6,1,1,0.560211,-0.3690552,57565
2,1,3,1,5,1,1,1.1395615,-1.327688,37658
1,1,6,6,2,1,2,-0.56372905,-0.4427962,2203
4,3,6,1,3,3,2,-1.3864068,-1.180206,8685
2,1,6,2,6,1,1,0.4443409,-0.59027815,54684
3,6,1,2,3,1,2,0.29370975,1.2532463,7332
6,6,5,5,6,1,2,-0.19294472,1.1795052,5949
2,4,5,6,1,1,1,0.2357747,-1.7701339,51595
2,5,6,1,3,1,1,-1.0272095,0.7370594,31982
4,3,1,2,1,1,2,-0.54055506,1.6219511,4007
4,1,6,2,1,1,2,-0.8534044,0.51583654,3153
2,3,2,5,1,3,1,-1.3052977,-0.4427962,27864
6,2,5,5,3,1,2,-0.71436024,1.0320233,7081
6,5,4,1,3,1,2,1.8695433,0.5895775,6075
6,4,6,6,1,1,2,0.52545,0.66331846,4660
6,6,3,3,1,1,2,0.71084213,-1.327688,10563
6,6,4,6,3,1,1,1.0932136,0.51583654,66077
2,6,2,5,5,1,2,1.487172,-1.6963929,9201
6,5,3,3,5,1,1,0.72242916,1.4007282,68303
4,4,6,5,3,1,2,-0.8765784,-1.4751699,13320
4,5,6,2,3,1,2,-0.34357587,0.29461357,7012
2,5,3,6,6,3,1,-1.3516458,0.29461357,28510
6,5,6,5,6,1,1,0.18942665,-0.5165372,70543
4,1,6,5,1,1,2,-0.9924485,-0.3690552,5178
1,3,6,3,6,3,2,-1.3864068,-0.7377601,4231
6,4,2,2,6,1,1,0.1430786,1.5482101,51707
6,5,1,5,6,1,1,0.11990458,1.1057643,60978
2,5,6,5,6,1,2,3.4453769,0.1471316,7207
2,3,5,1,1,1,2,1.3133668,-0.7377601,5805
4,3,1,6,4,1,2,-0.9692745,0.7370594,3354
6,1,3,5,6,1,1,0.17783964,1.1057643,54841
2,5,6,5,3,1,2,-0.36674988,-0.074091315,5523
1,2,1,3,3,3,2,-1.571799,0.7370594,1443
2,4,5,2,5,1,2,1.9854134,1.1057643,4789
6,2,6,2,1,1,2,-0.71436024,-0.22157328,4637
4,3,2,2,5,3,2,-1.2937107,1.5482101,2343
6,1,3,3,6,3,1,-1.3168848,-0.3690552,32923
6,4,6,5,5,1,2,1.7073252,0.7370594,6593
2,1,5,5,6,1,1,0.34005782,1.4744692,51817
6,3,4,2,1,1,2,-0.79546934,0.51583654,5549
4,3,5,3,6,3,2,-1.3748199,0.07339064,3999
2,6,3,6,3,1,1,1.2322577,-0.8115011,59021
3,3,1,3,4,1,2,-0.64483815,0.66331846,4020
2,3,1,5,1,1,2,-0.8418174,-0.66401917,4030
2,1,6,1,6,1,1,-0.47103298,-0.4427962,54684
6,5,2,6,5,1,1,0.17783964,0.36835456,55983
6,1,5,3,5,1,2,0.4211669,1.4007282,6271
2,6,2,6,6,1,1,1.6957382,-0.59027815,51117
6,2,5,6,5,1,2,0.13149159,0.7370594,7081
4,3,6,1,6,1,2,-0.2624668,0.8845414,3959
2,4,5,2,1,1,2,2.402546,1.6956921,6312
4,1,4,3,6,1,2,-0.91133946,0.95828235,1694
2,5,3,5,3,1,1,-0.47103298,-0.59027815,42746
2,1,4,2,3,1,2,0.050382517,-1.7701339,12847
6,4,6,3,2,1,1,0.28212273,-1.106465,58315
3,3,6,1,6,1,2,-0.41309792,-0.00035033678,5323
2,1,5,5,1,1,2,1.9274784,-0.5165372,8072
6,4,1,6,3,1,2,1.1395615,-0.3690552,6461
6,3,1,3,3,1,1,1.7884343,-0.29531422,45033
6,5,4,1,3,1,1,1.8695433,0.8845414,52175
6,6,5,6,3,1,2,1.1974967,0.1471316,5949
4,1,6,2,1,1,2,-0.6680122,-0.7377601,5178
6,5,1,6,6,1,1,1.6493901,1.5482101,60978
2,5,1,3,5,1,2,0.49068895,-0.95898306,12054
2,6,4,1,5,1,2,0.79195124,-0.00035033678,5625
6,2,4,1,1,1,1,1.6030421,0.07339064,41064
2,6,1,2,6,1,2,-0.01913955,0.5895775,6502
6,6,3,2,3,1,1,0.18942665,0.95828235,41269
2,3,6,2,6,1,2,0.37481883,-1.6226518,12150
6,2,6,5,5,3,1,-1.4327549,1.1057643,23838
2,1,5,3,5,1,2,0.40957987,-1.8438748,13474
2,2,6,2,1,1,2,-0.7722953,-0.29531422,6037
6,3,5,3,3,1,2,1.5103459,-0.5165372,7904
2,6,4,6,6,1,1,1.6841512,-0.14783229,50868
6,6,3,6,5,1,2,0.07355654,-0.074091315,4909
6,3,6,2,5,3,1,-1.3864068,1.2532463,36712
2,1,3,3,5,1,2,0.27053574,-1.6226518,9904
1,5,1,1,6,2,2,-0.30881482,-0.8115011,3862
2,4,3,6,3,1,1,1.2322577,0.44209555,39499
6,6,1,5,6,1,1,0.0040344708,-0.59027815,66928
2,6,5,2,3,1,1,-0.21611875,1.4007282,31764
6,6,2,6,3,1,2,0.74560314,0.36835456,4348
6,5,6,3,2,1,2,0.13149159,0.44209555,6067
2,4,2,5,5,1,2,1.5798681,0.51583654,5875
4,4,3,2,5,3,2,-1.3864068,-0.00035033678,2694
2,6,2,2,2,1,2,1.6378031,1.5482101,5380
1,5,3,5,6,1,2,0.050382517,-0.66401917,3911
6,3,5,1,5,1,2,0.82671225,1.1795052,6578
4,2,1,1,6,1,2,-0.7607083,-1.106465,6302
6,6,5,5,6,1,2,0.015621481,-0.074091315,5949
2,1,3,2,5,1,2,1.8811303,0.95828235,4544
3,4,6,1,6,1,2,-0.8070563,-0.14783229,4165
6,5,4,3,1,1,2,0.7803642,-0.95898306,10425
6,6,1,6,6,3,2,-1.4443419,1.6956921,2074
2,1,6,5,6,1,2,-0.06548759,1.6219511,6578
6,3,5,3,5,1,2,0.22418769,-0.8115011,8029
1,6,5,2,3,1,2,-0.0075525404,-1.032724,7411
3,3,2,5,4,1,2,0.39799288,0.07339064,4506
6,6,4,2,6,1,2,0.58338505,-0.59027815,3971
2,1,6,2,3,1,1,-0.053900585,0.8845414,54684
6,2,5,5,3,1,2,3.0050704,1.4007282,14702
2,6,2,2,3,1,1,-0.06548759,-0.8115011,51117
6,2,6,5,6,1,1,-0.37833688,0.07339064,80566
6,5,6,2,6,1,1,0.47910196,-0.66401917,50271
2,1,3,2,3,1,2,0.050382517,-0.3690552,4294
2,3,6,3,6,1,2,-0.83023036,-1.4751699,14670
2,1,5,5,3,1,2,-0.48262,-0.3690552,6583
6,6,4,6,1,1,1,0.47910196,1.1795052,58125
2,1,6,3,5,1,2,0.4211669,0.8108004,6158
3,6,3,5,3,1,2,-0.37833688,1.1057643,6867
1,4,3,1,6,1,2,-0.5984901,-0.4427962,2228
3,2,4,3,3,3,2,-1.525451,0.2208726,1105
6,6,4,5,3,1,1,-0.37833688,1.2532463,58125
4,6,5,1,6,1,2,-0.7607083,0.51583654,2835
2,5,1,1,5,1,2,0.72242916,-0.59027815,8248
6,2,6,5,6,1,2,-0.23929277,0.7370594,5037
1,3,1,3,4,1,2,-0.6564252,-0.074091315,3090
2,6,2,2,2,1,2,1.6378031,-0.66401917,5800
4,6,3,5,1,1,2,-0.8070563,0.36835456,4627
4,3,6,3,6,1,2,-0.9576875,-0.95898306,5955
4,4,5,3,6,1,2,-0.8881654,-1.4751699,5293
6,3,1,5,6,1,1,0.15466562,-1.032724,49177
2,3,4,6,6,1,2,1.5103459,1.4744692,6569
4,3,4,5,3,1,2,-0.72594726,-1.4751699,11835
6,6,1,3,5,1,1,0.09673056,-0.074091315,69168
2,3,1,2,3,1,1,-0.23929277,1.2532463,42457
2,5,3,5,3,1,1,-0.47103298,0.7370594,42746
3,3,5,1,6,1,2,-0.505794,-1.106465,5954
1,1,5,2,3,1,2,0.085143544,-1.7701339,7803
6,6,3,6,5,1,1,0.061969526,-1.106465,53152
6,5,6,5,6,1,1,-0.30881482,-0.4427962,81284
5,1,5,3,3,3,2,-1.3516458,-1.106465,5177
2,3,5,3,1,1,2,0.8498863,-1.253947,13830
2,1,4,2,2,3,1,-1.5138639,1.0320233,12000
